Company,Symbol,Date,Close,High,Low,Open,Volume,Yearly,Containings
Vivo,A1737,2009-03-10,0.4,0.453,0.38,0.445,926970,255887,255887
Vivo,A1738,2009-03-11,0.386,0.419,0.381,0.417,608540,255888,255888
Vivo,A1739,2009-03-12,0.37,0.394,0.338,0.394,927620,255889,255889
Vivo,A1740,2009-03-13,0.36,0.377,0.342,0.374,331660,255890,255890
Vivo,A1741,2009-03-14,0.354,0.378,0.35,0.36,191020,255891,255891
Vivo,A1742,2009-03-15,0.37,0.377,0.35,0.372,365690,255892,255892
Vivo,A1743,2009-03-16,0.558,0.579,0.364,0.364,3590000,255893,255893
Vivo,A1744,2009-03-17,0.6,0.77,0.555,0.77,4820000,255894,255894
Vivo,A1745,2009-03-18,0.567,0.599,0.446,0.599,2320000,255895,255895
Vivo,A1746,2009-03-19,0.53,0.629,0.526,0.564,1350000,255896,255896
Vivo,A1747,2009-03-20,0.52,0.568,0.492,0.53,996900,255897,255897
Vivo,A1748,2009-03-21,0.53,0.547,0.52,0.54,636820,255898,255898
Vivo,A1749,2009-03-22,0.5,0.525,0.495,0.525,291270,255899,255899
Vivo,A1750,2009-03-23,0.563,0.59,0.497,0.508,1910000,255900,255900
Vivo,A1751,2009-03-24,0.55,0.568,0.535,0.54,754080,255901,255901
Vivo,A1752,2009-03-25,0.54,0.58,0.54,0.55,561390,255902,255902
Vivo,A1753,2009-03-26,0.528,0.557,0.525,0.555,300360,255903,255903
Vivo,A1754,2009-03-27,0.52,0.546,0.455,0.52,690520,255904,255904
Vivo,A1755,2009-03-28,0.49,0.53,0.462,0.53,597250,255905,255905
Vivo,A1756,2009-03-29,0.42,0.469,0.42,0.442,635410,255906,255906
Vivo,A1757,2009-03-30,0.419,0.44,0.417,0.429,309760,255907,255907
Vivo,A1758,2009-03-31,0.6,0.6,0.448,0.47,1680000,255908,255908
Vivo,A1759,2009-04-01,0.61,0.72,0.52,0.559,5510000,255909,255909
Vivo,A1760,2009-04-02,0.639,0.688,0.611,0.657,2110000,255910,255910
Vivo,A1761,2009-04-03,0.565,0.64,0.536,0.623,2170000,255911,255911
Vivo,A1762,2009-04-04,0.555,0.577,0.52,0.55,1140000,255912,255912
Vivo,A1763,2009-04-05,0.582,0.588,0.569,0.569,565230,255913,255913
Vivo,A1764,2009-04-06,0.556,0.577,0.52,0.56,523990,255914,255914
Vivo,A1765,2009-04-07,0.582,0.597,0.53,0.55,707880,255915,255915
Vivo,A1766,2009-04-08,0.556,0.574,0.528,0.571,829900,255916,255916
Vivo,A1767,2009-04-09,0.523,0.568,0.512,0.541,1150000,255917,255917
Vivo,A1768,2009-04-10,0.507,0.54,0.467,0.52,671800,255918,255918
Vivo,A1769,2009-04-11,0.505,0.533,0.487,0.505,481300,255919,255919
Vivo,A1770,2009-04-12,0.579,0.608,0.553,0.608,1410000,255920,255920
Vivo,A1771,2009-04-13,0.555,0.569,0.52,0.555,1250000,255921,255921
Vivo,A1772,2009-04-14,0.627,0.74,0.627,0.74,3820000,255922,255922
Vivo,A1773,2009-04-15,0.704,0.718,0.646,0.646,4390000,255923,255923
Vivo,A1774,2009-04-16,0.89,0.998,0.72,0.72,7190000,255924,255924
Vivo,A1775,2009-04-17,0.715,0.969,0.681,0.94,5770000,255925,255925
Vivo,A1776,2009-04-18,0.74,0.881,0.69,0.735,3020000,255926,255926
Vivo,A1777,2009-04-19,0.739,0.814,0.665,0.76,2840000,255927,255927
Vivo,A1778,2009-04-20,0.777,0.788,0.725,0.774,1500000,255928,255928
Vivo,A1779,2009-04-21,0.752,0.777,0.751,0.777,674180,255929,255929
Vivo,A1780,2009-04-22,0.729,0.753,0.7,0.753,977030,255930,255930
Vivo,A1781,2009-04-23,0.71,0.745,0.682,0.7,776000,255931,255931
Vivo,A1782,2009-04-24,0.68,0.705,0.68,0.702,498480,255932,255932
Vivo,A1783,2009-04-25,0.637,0.67,0.637,0.67,910710,255933,255933
Vivo,A1784,2009-04-26,0.677,0.704,0.551,0.625,2180000,255934,255934
Vivo,A1785,2009-04-27,0.663,0.74,0.649,0.7,1060000,255935,255935
Vivo,A1786,2009-04-28,0.663,0.71,0.654,0.71,614650,255936,255936
Vivo,A1787,2009-04-29,0.783,1,0.773,0.994,3510000,255937,255937
Vivo,A1788,2009-04-30,0.75,0.781,0.72,0.779,1210000,255938,255938
Vivo,A1789,2009-05-01,0.7,0.757,0.68,0.757,675670,255939,255939
Vivo,A1790,2009-05-02,0.712,0.748,0.69,0.69,461720,255940,255940
Vivo,A1791,2009-05-03,0.716,0.75,0.699,0.71,422820,255941,255941
Vivo,A1792,2009-05-04,0.693,0.728,0.685,0.715,386190,255942,255942
Vivo,A1793,2009-05-05,0.709,0.76,0.695,0.695,1050000,255943,255943
Vivo,A1794,2009-05-06,0.7,0.721,0.69,0.715,459580,255944,255944
Vivo,A1795,2009-05-07,0.7,0.721,0.685,0.695,321990,255945,255945
Vivo,A1796,2009-05-08,0.686,0.708,0.685,0.7,184810,255946,255946
Vivo,A1797,2009-05-09,0.667,0.689,0.662,0.685,314120,255947,255947
Vivo,A1798,2009-05-10,0.663,0.677,0.661,0.677,207030,255948,255948
Vivo,A1799,2009-05-11,0.641,0.66,0.64,0.65,341770,255949,255949
HTC,A1800,2009-02-01,0.646,0.659,0.64,0.64,218280,255950,255950
HTC,A1801,2009-02-02,0.637,0.663,0.63,0.642,183300,255951,255951
HTC,A1802,2009-02-03,0.66,0.686,0.66,0.66,565790,255952,255952
HTC,A1803,2009-02-04,0.67,0.681,0.66,0.67,146340,255953,255953
HTC,A1804,2009-02-05,0.676,0.68,0.66,0.671,268540,255954,255954
HTC,A1805,2009-02-06,0.669,0.687,0.661,0.679,215630,255955,255955
HTC,A1806,2009-02-07,0.664,0.669,0.643,0.66,257760,255956,255956
HTC,A1807,2009-02-08,0.646,0.66,0.63,0.646,175290,255957,255957
HTC,A1808,2009-02-09,0.65,0.671,0.641,0.671,201920,255958,255958
HTC,A1809,2009-02-10,0.635,0.651,0.634,0.65,202470,255959,255959
HTC,A1810,2009-02-11,0.594,0.642,0.594,0.635,255480,255960,255960
HTC,A1811,2009-02-12,0.606,0.62,0.583,0.6,141090,255961,255961
HTC,A1812,2009-02-13,0.578,0.604,0.563,0.586,145980,255962,255962
HTC,A1813,2009-02-14,0.548,0.596,0.529,0.596,386210,255963,255963
HTC,A1814,2009-02-15,0.54,0.55,0.522,0.526,203130,255964,255964
HTC,A1815,2009-02-16,0.52,0.553,0.512,0.523,177450,255965,255965
HTC,A1816,2009-02-17,0.458,0.53,0.451,0.526,654530,255966,255966
HTC,A1817,2009-02-18,0.491,0.502,0.426,0.45,923880,255967,255967
HTC,A1818,2009-02-19,0.522,0.54,0.493,0.51,676370,255968,255968
HTC,A1819,2009-02-20,0.485,0.539,0.473,0.539,267780,255969,255969
HTC,A1820,2009-02-21,0.484,0.519,0.47,0.495,304180,255970,255970
HTC,A1821,2009-02-22,0.483,0.493,0.44,0.47,139670,255971,255971
HTC,A1822,2009-02-23,0.504,0.52,0.469,0.487,443730,255972,255972
HTC,A1823,2009-02-24,0.485,0.515,0.485,0.505,274250,255973,255973
HTC,A1824,2009-02-25,0.48,0.506,0.475,0.475,249070,255974,255974
HTC,A1825,2009-02-26,0.5,0.5,0.475,0.479,172310,255975,255975
HTC,A1826,2009-02-27,0.48,0.5,0.415,0.48,405350,255976,255976
HTC,A1827,2009-02-28,0.483,0.489,0.465,0.473,55820,255977,255977
HTC,A1828,2009-03-01,0.481,0.5,0.457,0.495,262540,255978,255978
HTC,A1829,2009-03-02,0.476,0.48,0.465,0.48,112830,255979,255979
HTC,A1830,2009-03-03,0.472,0.476,0.456,0.465,100550,255980,255980
HTC,A1831,2009-03-04,0.471,0.484,0.45,0.462,66170,255981,255981
HTC,A1832,2009-03-05,0.493,0.493,0.465,0.477,158790,255982,255982
HTC,A1833,2009-03-06,0.484,0.493,0.468,0.471,57990,255983,255983
HTC,A1834,2009-03-07,0.483,0.485,0.475,0.485,49120,255984,255984
HTC,A1835,2009-03-08,0.469,0.49,0.465,0.49,184440,255985,255985
HTC,A1836,2009-03-09,0.465,0.475,0.459,0.459,41860,255986,255986
HTC,A1837,2009-03-10,0.477,0.481,0.46,0.46,26990,255987,255987
HTC,A1838,2009-03-11,0.463,0.479,0.46,0.466,44240,255988,255988
HTC,A1839,2009-03-12,0.433,0.462,0.431,0.461,196280,255989,255989
HTC,A1840,2009-03-13,0.41,0.439,0.402,0.439,138200,255990,255990
HTC,A1841,2009-03-14,0.391,0.41,0.374,0.4,165800,255991,255991
HTC,A1842,2009-03-15,0.38,0.408,0.38,0.386,201050,255992,255992
HTC,A1843,2009-03-16,0.381,0.4,0.38,0.4,106090,255993,255993
HTC,A1844,2009-03-17,0.381,0.39,0.38,0.389,85470,255994,255994
HTC,A1845,2009-03-18,0.359,0.394,0.359,0.389,465460,255995,255995
HTC,A1846,2009-03-19,0.381,0.394,0.379,0.383,188840,255996,255996
HTC,A1847,2009-03-20,0.389,0.402,0.381,0.402,155540,255997,255997
HTC,A1848,2009-03-21,0.392,0.41,0.391,0.41,49970,255998,255998
HTC,A1849,2009-03-22,0.396,0.41,0.381,0.381,133760,255999,255999
HTC,A1850,2009-03-23,0.355,0.413,0.355,0.36,455560,256000,256000
HTC,A1851,2009-03-24,0.39,0.401,0.365,0.401,210330,256001,256001
HTC,A1852,2009-03-25,0.386,0.41,0.386,0.4,50880,256002,256002
HTC,A1853,2009-03-26,0.387,0.4,0.385,0.385,156210,256003,256003
HTC,A1854,2009-03-27,0.563,0.563,0.408,0.41,1310000,256004,256004
HTC,A1855,2009-03-28,0.55,0.669,0.55,0.58,2089999,256005,256005
HTC,A1856,2009-03-29,0.507,0.559,0.503,0.534,349700,256006,256006
HTC,A1857,2009-03-30,0.475,0.508,0.465,0.507,370350,256007,256007
HTC,A1858,2009-03-31,0.465,0.486,0.435,0.453,230770,256008,256008
HTC,A1859,2009-04-01,0.508,0.549,0.465,0.465,954070,256009,256009
HTC,A1860,2009-04-02,0.485,0.504,0.474,0.5,351460,256010,256010
HTC,A1861,2009-04-03,0.505,0.516,0.491,0.508,258019,256011,256011
HTC,A1862,2009-04-04,0.497,0.525,0.493,0.52,233710,256012,256012
HTC,A1863,2009-04-05,0.479,0.49,0.479,0.49,157020,256013,256013
HTC,A1864,2009-04-06,0.489,0.503,0.473,0.473,360430,256014,256014
HTC,A1865,2009-04-07,0.478,0.483,0.465,0.473,91980,256015,256015
HTC,A1866,2009-04-08,0.491,0.503,0.486,0.488,126410,256016,256016
HTC,A1867,2009-04-09,0.48,0.497,0.48,0.497,26660,256017,256017
HTC,A1868,2009-04-10,0.48,0.503,0.468,0.468,88120,256018,256018
HTC,A1869,2009-04-11,0.485,0.497,0.48,0.497,53110,256019,256019
HTC,A1870,2009-04-12,0.52,0.52,0.477,0.48,221760,256020,256020
HTC,A1871,2009-04-13,0.512,0.569,0.503,0.56,802830,256021,256021
HTC,A1872,2009-04-14,0.505,0.521,0.495,0.5,199850,256022,256022
HTC,A1873,2009-04-15,0.54,0.54,0.51,0.518,278850,256023,256023
HTC,A1874,2009-04-16,0.521,0.547,0.518,0.53,177870,256024,256024
HTC,A1875,2009-04-17,0.525,0.547,0.516,0.516,150450,256025,256025
HTC,A1876,2009-04-18,0.535,0.542,0.52,0.53,57830,256026,256026
HTC,A1877,2009-04-19,0.51,0.52,0.481,0.52,232660,256027,256027
HTC,A1878,2009-04-20,0.524,0.55,0.485,0.49,187460,256028,256028
HTC,A1879,2009-04-21,0.549,0.59,0.537,0.561,1100000,256029,256029
HTC,A1880,2009-04-22,0.589,0.59,0.561,0.577,866970,256030,256030
HTC,A1881,2009-04-23,0.628,0.635,0.572,0.59,871970,256031,256031
HTC,A1882,2009-04-24,0.604,0.628,0.581,0.625,427040,256032,256032
HTC,A1883,2009-04-25,0.685,0.71,0.614,0.621,2069999,256033,256033
HTC,A1884,2009-04-26,0.67,0.785,0.614,0.785,3270000,256034,256034
HTC,A1885,2009-04-27,0.65,0.693,0.641,0.652,872620,256035,256035
HTC,A1886,2009-04-28,0.626,0.66,0.62,0.66,281900,256036,256036
HTC,A1887,2009-04-29,0.655,0.66,0.628,0.638,505360,256037,256037
HTC,A1888,2009-04-30,0.62,0.652,0.62,0.645,439640,256038,256038
HTC,A1889,2009-05-01,0.6,0.629,0.563,0.628,611520,256039,256039
HTC,A1890,2009-05-02,0.603,0.62,0.58,0.601,236330,256040,256040
HTC,A1891,2009-05-03,0.605,0.619,0.604,0.619,133630,256041,256041
HTC,A1892,2009-05-04,0.59,0.619,0.575,0.619,333800,256042,256042
HTC,A1893,2009-05-05,0.59,0.609,0.59,0.602,154980,256043,256043
HTC,A1894,2009-05-06,0.599,0.613,0.585,0.585,430600,256044,256044
HTC,A1895,2009-05-07,0.584,0.6,0.584,0.6,415570,256045,256045
HTC,A1896,2009-05-08,0.591,0.6,0.585,0.587,73670,256046,256046
HTC,A1897,2009-05-09,0.582,0.59,0.58,0.585,123140,256047,256047
HTC,A1898,2009-05-10,0.568,0.592,0.56,0.587,316480,256048,256048
HTC,A1899,2009-05-11,0.571,0.583,0.57,0.576,160980,256049,256049
TCL,A1900,2009-02-01,0.565,0.581,0.562,0.579,192740,256050,256050
TCL,A1901,2009-02-02,0.59,0.597,0.57,0.576,310630,256051,256051
TCL,A1902,2009-02-03,0.598,0.598,0.59,0.597,281550,256052,256052
TCL,A1903,2009-02-04,0.585,0.6,0.585,0.6,186230,256053,256053
TCL,A1904,2009-02-05,0.583,0.597,0.58,0.585,97160,256054,256054
TCL,A1905,2009-02-06,0.58,0.587,0.571,0.583,156380,256055,256055
TCL,A1906,2009-02-07,0.63,0.669,0.57,0.584,567060,256056,256056
TCL,A1907,2009-02-08,0.602,0.638,0.601,0.619,438500,256057,256057
TCL,A1908,2009-02-09,0.598,0.617,0.59,0.6,165110,256058,256058
TCL,A1909,2009-02-10,0.59,0.614,0.584,0.614,70180,256059,256059
TCL,A1910,2009-02-11,0.585,0.606,0.54,0.56,481110,256060,256060
TCL,A1911,2009-02-12,0.581,0.61,0.572,0.572,311890,256061,256061
TCL,A1912,2009-02-13,0.574,0.589,0.573,0.573,173060,256062,256062
TCL,A1913,2009-02-14,0.586,0.599,0.575,0.575,239940,256063,256063
TCL,A1914,2009-02-15,0.603,0.627,0.58,0.585,580980,256064,256064
TCL,A1915,2009-02-16,0.6,0.619,0.595,0.603,184150,256065,256065
TCL,A1916,2009-02-17,0.595,0.625,0.588,0.624,402890,256066,256066
TCL,A1917,2009-02-18,0.57,0.596,0.57,0.59,286640,256067,256067
TCL,A1918,2009-02-19,0.583,0.587,0.57,0.587,53890,256068,256068
TCL,A1919,2009-02-20,0.58,0.592,0.575,0.575,98010,256069,256069
TCL,A1920,2009-02-21,0.588,0.597,0.57,0.579,214270,256070,256070
TCL,A1921,2009-02-22,0.572,0.588,0.56,0.572,296030,256071,256071
TCL,A1922,2009-02-23,0.565,0.583,0.565,0.572,122530,256072,256072
TCL,A1923,2009-02-24,0.577,0.593,0.566,0.566,170260,256073,256073
TCL,A1924,2009-02-25,0.579,0.583,0.57,0.583,136390,256074,256074
TCL,A1925,2009-02-26,0.575,0.59,0.57,0.573,169520,256075,256075
TCL,A1926,2009-02-27,0.584,0.589,0.575,0.576,145280,256076,256076
TCL,A1927,2009-02-28,0.575,0.582,0.567,0.575,99930,256077,256077
TCL,A1928,2009-03-01,0.57,0.588,0.57,0.575,217850,256078,256078
TCL,A1929,2009-03-02,0.56,0.578,0.56,0.57,178630,256079,256079
TCL,A1930,2009-03-03,0.555,0.56,0.501,0.556,459970,256080,256080
TCL,A1931,2009-03-04,0.552,0.579,0.552,0.555,331310,256081,256081
TCL,A1932,2009-03-05,0.554,0.567,0.551,0.567,109110,256082,256082
TCL,A1933,2009-03-06,0.567,0.57,0.551,0.57,100190,256083,256083
TCL,A1934,2009-03-07,0.569,0.57,0.558,0.567,101260,256084,256084
TCL,A1935,2009-03-08,0.534,0.57,0.492,0.53,1500000,256085,256085
TCL,A1936,2009-03-09,0.522,0.54,0.522,0.536,553710,256086,256086
TCL,A1937,2009-03-10,0.505,0.535,0.5,0.533,592890,256087,256087
TCL,A1938,2009-03-11,0.537,0.546,0.51,0.533,847330,256088,256088
TCL,A1939,2009-03-12,0.548,0.557,0.54,0.55,509080,256089,256089
TCL,A1940,2009-03-13,0.54,0.55,0.523,0.55,189330,256090,256090
TCL,A1941,2009-03-14,0.515,0.54,0.513,0.526,218620,256091,256091
TCL,A1942,2009-03-15,0.532,0.535,0.51,0.528,146060,256092,256092
TCL,A1943,2009-03-16,0.526,0.546,0.515,0.535,160290,256093,256093
TCL,A1944,2009-03-17,0.515,0.529,0.515,0.515,85210,256094,256094
TCL,A1945,2009-03-18,0.511,0.537,0.51,0.524,195860,256095,256095
TCL,A1946,2009-03-19,0.512,0.539,0.511,0.539,150970,256096,256096
TCL,A1947,2009-03-20,0.52,0.53,0.51,0.515,170960,256097,256097
TCL,A1948,2009-03-21,0.512,0.531,0.43,0.5,579080,256098,256098
TCL,A1949,2009-03-22,0.517,0.521,0.51,0.521,94420,256099,256099
TCL,A1950,2009-03-23,0.508,0.517,0.5,0.5,171090,256100,256100
TCL,A1951,2009-03-24,0.505,0.518,0.502,0.502,170890,256101,256101
TCL,A1952,2009-03-25,0.504,0.509,0.485,0.505,164240,256102,256102
TCL,A1953,2009-03-26,0.489,0.516,0.484,0.484,308930,256103,256103
TCL,A1954,2009-03-27,0.485,0.497,0.484,0.486,92230,256104,256104
TCL,A1955,2009-03-28,0.47,0.495,0.457,0.493,187490,256105,256105
TCL,A1956,2009-03-29,0.456,0.47,0.45,0.47,268610,256106,256106
TCL,A1957,2009-03-30,0.481,0.508,0.442,0.442,728190,256107,256107
TCL,A1958,2009-03-31,0.514,0.515,0.476,0.489,331420,256108,256108
TCL,A1959,2009-04-01,0.502,0.52,0.496,0.52,156760,256109,256109
TCL,A1960,2009-04-02,0.485,0.505,0.483,0.498,107920,256110,256110
TCL,A1961,2009-04-03,0.479,0.499,0.478,0.499,46580,256111,256111
TCL,A1962,2009-04-04,0.495,0.498,0.47,0.479,117820,256112,256112
TCL,A1963,2009-04-05,0.476,0.492,0.47,0.49,74970,256113,256113
TCL,A1964,2009-04-06,0.475,0.48,0.473,0.473,65459,256114,256114
TCL,A1965,2009-04-07,0.475,0.499,0.475,0.499,56380,256115,256115
TCL,A1966,2009-04-08,0.476,0.489,0.47,0.489,62880,256116,256116
TCL,A1967,2009-04-09,0.484,0.487,0.472,0.476,21440,256117,256117
TCL,A1968,2009-04-10,0.483,0.489,0.475,0.48,66580,256118,256118
TCL,A1969,2009-04-11,0.473,0.483,0.47,0.475,160530,256119,256119
TCL,A1970,2009-04-12,0.473,0.479,0.471,0.471,49840,256120,256120
TCL,A1971,2009-04-13,0.469,0.479,0.46,0.471,129360,256121,256121
TCL,A1972,2009-04-14,0.477,0.479,0.47,0.477,47840,256122,256122
TCL,A1973,2009-04-15,0.467,0.477,0.462,0.471,75400,256123,256123
TCL,A1974,2009-04-16,0.464,0.476,0.461,0.47,100860,256124,256124
TCL,A1975,2009-04-17,0.47,0.477,0.465,0.475,327720,256125,256125
TCL,A1976,2009-04-18,0.47,0.487,0.469,0.487,111900,256126,256126
TCL,A1977,2009-04-19,0.464,0.47,0.461,0.465,127930,256127,256127
TCL,A1978,2009-04-20,0.45,0.469,0.431,0.469,432580,256128,256128
TCL,A1979,2009-04-21,0.447,0.468,0.44,0.468,134110,256129,256129
TCL,A1980,2009-04-22,0.451,0.459,0.445,0.445,47960,256130,256130
TCL,A1981,2009-04-23,0.439,0.45,0.417,0.433,355110,256131,256131
TCL,A1982,2009-04-24,0.432,0.435,0.43,0.43,122780,256132,256132
TCL,A1983,2009-04-25,0.415,0.433,0.415,0.433,332910,256133,256133
TCL,A1984,2009-04-26,0.401,0.422,0.4,0.403,824950,256134,256134
TCL,A1985,2009-04-27,0.409,0.437,0.4,0.401,407280,256135,256135
TCL,A1986,2009-04-28,0.422,0.434,0.406,0.406,250460,256136,256136
TCL,A1987,2009-04-29,0.421,0.447,0.417,0.421,232120,256137,256137
TCL,A1988,2009-04-30,0.432,0.432,0.423,0.423,73950,256138,256138
TCL,A1989,2009-05-01,0.431,0.432,0.428,0.428,24790,256139,256139
TCL,A1990,2009-05-02,0.438,0.438,0.427,0.438,99570,256140,256140
TCL,A1991,2009-05-03,0.429,0.435,0.426,0.435,49630,256141,256141
TCL,A1992,2009-05-04,0.416,0.429,0.416,0.429,29370,256142,256142
TCL,A1993,2009-05-05,0.427,0.433,0.415,0.415,144150,256143,256143
TCL,A1994,2009-05-06,0.422,0.432,0.416,0.432,110590,256144,256144
TCL,A1995,2009-05-07,0.427,0.433,0.41,0.433,156510,256145,256145
TCL,A1996,2009-05-08,0.427,0.428,0.418,0.418,110680,256146,256146
TCL,A1997,2009-05-09,0.438,0.464,0.413,0.427,1060000,256147,256147
TCL,A1998,2009-05-10,0.433,0.439,0.427,0.439,248130,256148,256148
TCL,A1999,2009-05-11,0.426,0.434,0.425,0.433,51150,256149,256149
